"2","1"
"7","2"
"11","3"
"17","4"
"18","5"
"19","6"
"22","7"
"28","8"
"29","9"
"31","10"
"35","11"
"37","12"
"45","13"
"48","14"
"53","15"
"57","16"
"60","17"
"62","18"
"63","19"
"68","20"
"70","21"
"75","22"
"77","23"
"78","24"
"79","25"
"81","26"
"84","27"
"85","28"
"91","29"
"93","30"
"96","31"
"97","32"
"100","33"
"104","34"
"108","35"
"111","36"
"112","37"
"116","38"
"120","39"
"124","40"
"128","41"
"132","42"
"135","43"
"141","44"
"146","45"
"151","46"
"152","47"
"153","48"
"154","49"
"155","50"
"157","51"
"164","52"
"173","53"
"179","54"
"181","55"
"188","56"
"189","57"
"194","58"
"199","59"
"203","60"
"206","61"
"208","62"
"209","63"
"210","64"
"214","65"
"219","66"
"224","67"
"226","68"
"228","69"
"231","70"
"233","71"
"234","72"
"235","73"
"237","74"
"243","75"
"244","76"
"245","77"
"249","78"
"250","79"
"251","80"
"253","81"
"256","82"
"259","83"
"264","84"
"269","85"
"273","86"
"280","87"
"287","88"
"288","89"
"291","90"
"294","91"
"296","92"
"299","93"
"300","94"
"302","95"
"304","96"
"308","97"
"309","98"
"311","99"
"315","100"
"316","101"
"317","102"
"320","103"
"321","104"
"329","105"
"332","106"
"335","107"
"336","108"
"343","109"
"344","110"
"345","111"
"346","112"
"349","113"
"363","114"
"371","115"
"372","116"
"385","117"
"386","118"
"393","119"
"394","120"
"395","121"
"399","122"
"400","123"
"402","124"
"403","125"
"414","126"
"415","127"
"416","128"
"420","129"
"424","130"
"426","131"
"427","132"
"438","133"
"447","134"
"453","135"
"454","136"
"459","137"
"461","138"
"463","139"
"466","140"
"480","141"
"483","142"
"485","143"
"488","144"
"493","145"
"497","146"
"503","147"
"505","148"
"510","149"
"515","150"
"518","151"
"520","152"
"521","153"
"525","154"
"530","155"
"531","156"
"533","157"
"535","158"
"541","159"
"544","160"
"551","161"
"552","162"
"554","163"
"555","164"
"558","165"
"568","166"
"569","167"
"575","168"
"576","169"
"577","170"
"580","171"
"583","172"
"585","173"
"587","174"
"588","175"
"589","176"
"590","177"
"592","178"
"594","179"
"600","180"
"601","181"
"607","182"
"608","183"
"612","184"
"615","185"
"616","186"
"620","187"
"621","188"
"625","189"
"628","190"
"629","191"
"636","192"
"638","193"
"640","194"
"641","195"
"644","196"
"647","197"
"653","198"
"654","199"
"656","200"
"659","201"
"666","202"
"669","203"
"671","204"
"673","205"
"674","206"
"677","207"
"679","208"
"681","209"
"685","210"
"687","211"
"690","212"
"695","213"
"696","214"
"698","215"
"700","216"
"701","217"
"702","218"
"711","219"
"714","220"
"716","221"
"720","222"
"723","223"
"724","224"
"727","225"
"729","226"
"732","227"
"734","228"
"737","229"
"738","230"
"741","231"
"751","232"
"755","233"
"758","234"
"759","235"
"761","236"
"771","237"
"772","238"
"778","239"
"783","240"
"786","241"
"789","242"
"796","243"
"798","244"
"801","245"
"804","246"
"808","247"
"811","248"
"812","249"
"815","250"
"816","251"
"817","252"
"822","253"
"823","254"
"824","255"
"827","256"
"839","257"
"841","258"
"844","259"
"845","260"
"848","261"
"852","262"
"857","263"
"860","264"
"862","265"
"864","266"
"870","267"
"876","268"
"877","269"
"880","270"
"882","271"
"887","272"
"896","273"
"898","274"
"902","275"
"907","276"
"908","277"
"909","278"
"922","279"
"927","280"
"931","281"
"932","282"
"933","283"
"934","284"
"936","285"
"937","286"
"938","287"
"946","288"
"949","289"
"950","290"
"952","291"
"953","292"
"954","293"
"956","294"
"957","295"
"961","296"
"964","297"
"965","298"
"966","299"
"969","300"
"973","301"
"980","302"
"988","303"
"991","304"
"993","305"
"994","306"
"995","307"
"999","308"
"1001","309"
"1006","310"
"1007","311"
"1010","312"
"1018","313"
"1019","314"
"1021","315"
"1024","316"
"1025","317"
"1026","318"
"1031","319"
"1039","320"
"1044","321"
"1046","322"
"1050","323"
"1052","324"
"1053","325"
"1055","326"
"1056","327"
"1057","328"
"1059","329"
"1061","330"
"1062","331"
"1069","332"
"1070","333"
"1071","334"
"1075","335"
"1080","336"
"1082","337"
"1085","338"
"1089","339"
"1090","340"
"1095","341"
"1097","342"
"1101","343"
"1103","344"
"1105","345"
"1112","346"
"1113","347"
"1114","348"
"1116","349"
"1118","350"
"1122","351"
"1123","352"
"1129","353"
"1134","354"
"1140","355"
"1141","356"
"1151","357"
"1152","358"
"1163","359"
"1164","360"
"1165","361"
"1166","362"
"1171","363"
"1173","364"
"1174","365"
"1182","366"
"1183","367"
"1184","368"
"1188","369"
"1190","370"
"1192","371"
"1194","372"
"1199","373"
"1202","374"
"1203","375"
"1205","376"
"1206","377"
"1210","378"
"1215","379"
"1221","380"
"1224","381"
"1226","382"
"1229","383"
"1231","384"
"1235","385"
"1236","386"
"1237","387"
"1240","388"
"1241","389"
"1249","390"
"1251","391"
"1255","392"
"1258","393"
"1260","394"
"1263","395"
"1264","396"
"1267","397"
"1270","398"
"1272","399"
"1275","400"
"1279","401"
"1280","402"
"1288","403"
"1291","404"
"1292","405"
"1294","406"
"1296","407"
"1299","408"
"1301","409"
"1307","410"
"1313","411"
"1321","412"
"1322","413"
"1323","414"
"1328","415"
"1329","416"
"1333","417"
"1334","418"
"1340","419"
"1342","420"
"1349","421"
"1351","422"
"1361","423"
"1365","424"
"1367","425"
"1369","426"
"1370","427"
"1378","428"
"1379","429"
"1380","430"
"1384","431"
"1385","432"
"1386","433"
"1393","434"
"1394","435"
"1396","436"
"1397","437"
"1404","438"
"1408","439"
"1410","440"
"1411","441"
"1412","442"
"1414","443"
"1420","444"
"1422","445"
"1423","446"
"1424","447"
"1425","448"
"1426","449"
"1427","450"
"1430","451"
"1432","452"
"1435","453"
"1441","454"
"1445","455"
"1449","456"
"1451","457"
"1453","458"
"1454","459"
"1456","460"
"1459","461"
"1461","462"
"1463","463"
"1468","464"
"1474","465"
"1480","466"
"1481","467"
"1482","468"
"1484","469"
"1486","470"
"1489","471"
"1493","472"
"1495","473"
"1496","474"
"1499","475"
"1501","476"
"1502","477"
"1503","478"
"1509","479"
"1513","480"
"1514","481"
"1518","482"
"1523","483"
"1527","484"
"1530","485"
"1532","486"
"1533","487"
